4.00,1.00,3.00,0.00,6.00,0.00,1.00,0.14,0.00,0.00,1.00,1.00,5.00,1.00,0.00,7.00,0.00,24.22,5.00,605.57,0.04,31.00,0.20,33.64,121.11,1.00,0.00,0.00,6.00,0.05,15.00,16.00,9.00,6.00,19.00,46.15,7.00,1.00
0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.10,0.00,0.00,1.00,1.00,1.00,1.00,0.00,10.00,0.00,20.25,7.20,1049.88,0.05,46.00,0.14,58.33,145.82,1.00,0.00,0.00,2.00,0.08,18.00,28.00,5.00,4.00,12.00,0.00,10.00,1.00
0.00,1.00,2.00,0.00,1.00,0.00,1.00,0.25,0.00,0.00,1.00,1.00,3.00,1.00,0.00,4.00,0.00,15.03,6.40,615.75,0.03,26.00,0.16,34.21,96.21,1.00,0.00,0.00,4.00,0.14,8.00,18.00,5.00,8.00,7.00,20.00,4.00,1.00
11.00,3.00,0.00,0.00,15.00,4.00,2.00,0.40,2.00,2.00,1.00,0.50,5.00,1.00,0.00,5.00,1.00,15.23,6.00,548.26,0.03,24.00,0.17,30.46,91.38,0.50,1.00,2.00,5.00,0.06,9.00,15.00,6.00,8.00,32.00,75.00,5.00,1.00
3.00,5.00,3.00,0.00,1.00,8.00,3.00,0.25,4.00,2.00,3.00,1.00,12.00,1.00,0.00,12.00,0.00,26.42,6.77,1210.43,0.06,39.00,0.15,67.25,178.81,0.33,2.00,4.00,11.00,0.17,16.00,23.00,13.00,11.00,18.00,7.69,12.00,1.00
0.00,3.00,1.00,0.00,0.00,4.00,2.00,0.20,2.00,2.00,2.00,1.00,6.00,1.00,0.00,10.00,1.00,16.80,6.43,694.29,0.04,27.00,0.16,38.57,108.00,0.50,1.00,2.00,6.00,0.17,10.00,17.00,7.00,9.00,12.00,0.00,10.00,1.00
3.00,3.00,0.00,2.00,0.00,4.00,2.00,0.25,2.00,2.00,1.00,0.50,6.00,1.00,0.00,6.00,0.00,10.38,9.90,1017.71,0.03,27.00,0.10,56.54,102.80,0.50,1.00,2.00,6.00,0.15,11.00,16.00,5.00,9.00,13.00,25.00,8.00,0.00
1.00,3.00,1.00,0.00,0.00,4.00,2.00,0.50,2.00,2.00,2.00,1.00,5.00,1.00,0.00,4.00,1.00,8.65,8.00,553.51,0.02,20.00,0.13,30.75,69.19,0.50,1.00,2.00,5.00,0.29,6.00,14.00,3.00,8.00,7.00,0.00,4.00,1.00
1.00,3.00,1.00,0.00,0.00,4.00,2.00,0.29,2.00,2.00,2.00,1.00,5.00,1.00,0.00,7.00,1.00,20.79,7.50,1169.17,0.05,34.00,0.13,64.95,155.89,0.50,1.00,2.00,5.00,0.20,15.00,19.00,12.00,12.00,10.00,0.00,7.00,1.00
0.00,5.00,1.00,1.00,2.00,8.00,3.00,0.30,4.00,2.00,2.00,0.67,9.00,1.00,0.00,9.00,3.00,18.87,7.80,1147.86,0.05,33.00,0.13,63.77,147.16,0.33,2.00,4.00,8.00,0.21,13.00,20.00,10.00,12.00,14.00,25.00,10.00,1.00
8.00,3.00,4.00,0.00,3.00,4.00,2.00,0.20,2.00,2.00,2.00,1.00,8.00,1.00,0.00,10.00,4.00,40.24,4.43,790.81,0.06,40.00,0.23,43.93,178.38,0.50,1.00,2.00,8.00,0.08,19.00,21.00,15.00,7.00,26.00,23.08,10.00,1.00
3.00,3.00,1.00,0.00,0.00,4.00,2.00,0.33,2.00,2.00,1.00,0.50,6.00,1.00,0.00,6.00,0.00,13.31,6.75,606.54,0.03,23.00,0.15,33.70,89.86,0.50,1.00,2.00,6.00,0.18,9.00,14.00,6.00,9.00,11.00,0.00,6.00,1.00
5.00,5.00,3.00,0.00,0.00,0.00,3.00,0.30,0.00,0.00,3.00,1.00,13.00,1.00,0.00,10.00,0.00,18.13,7.50,1020.00,0.05,34.00,0.13,56.67,136.00,0.33,0.00,0.00,12.00,0.18,15.00,19.00,8.00,8.00,17.00,0.00,10.00,1.00
0.00,3.00,1.00,0.00,0.00,4.00,2.00,0.22,2.00,2.00,2.00,1.00,7.00,1.00,0.00,9.00,0.00,11.16,10.50,1230.67,0.04,30.00,0.10,68.37,117.21,0.50,1.00,2.00,7.00,0.18,14.00,16.00,6.00,9.00,11.00,0.00,9.00,1.00
8.00,3.00,4.00,0.00,16.00,4.00,2.00,0.18,2.00,2.00,2.00,1.00,9.00,1.00,0.00,11.00,0.00,25.93,6.00,933.54,0.05,36.00,0.17,51.86,155.59,0.50,1.00,2.00,9.00,0.05,12.00,24.00,10.00,10.00,37.00,59.26,11.00,1.00
1.00,3.00,0.00,0.00,0.00,4.00,2.00,0.50,2.00,2.00,1.00,0.50,6.00,1.00,0.00,4.00,0.00,11.83,9.33,1030.52,0.04,29.00,0.11,57.25,110.41,0.50,1.00,2.00,6.00,0.29,14.00,15.00,6.00,8.00,7.00,0.00,4.00,1.00
15.00,1.00,8.00,8.00,8.00,0.00,1.00,0.05,0.00,0.00,1.00,1.00,11.00,1.00,0.00,11.00,2.00,118.03,3.19,1200.82,0.13,74.00,0.31,66.71,376.47,1.00,0.00,0.00,12.00,0.01,37.00,37.00,29.00,5.00,134.00,59.26,19.00,1.00
0.00,3.00,0.00,0.00,0.00,4.00,2.00,0.40,2.00,2.00,1.00,0.50,6.00,1.00,0.00,5.00,2.00,10.24,9.10,848.20,0.03,26.00,0.11,47.12,93.21,0.50,1.00,2.00,6.00,0.22,13.00,13.00,5.00,7.00,9.00,0.00,5.00,1.00
1.00,3.00,0.00,0.00,0.00,4.00,2.00,0.18,2.00,2.00,1.00,0.50,6.00,1.00,0.00,11.00,2.00,16.80,6.43,694.29,0.04,27.00,0.16,38.57,108.00,0.50,1.00,2.00,6.00,0.14,10.00,17.00,7.00,9.00,14.00,0.00,11.00,1.00
0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,1.00,1.00,3.00,1.00,0.00,2.00,0.00,13.20,7.50,742.43,0.03,26.00,0.13,41.25,98.99,1.00,0.00,0.00,4.00,0.20,6.00,20.00,4.00,10.00,5.00,0.00,2.00,1.00
4.00,3.00,1.00,1.00,1.00,4.00,2.00,0.22,2.00,2.00,2.00,1.00,7.00,1.00,0.00,8.00,0.00,11.35,10.08,1154.03,0.04,28.00,0.10,64.11,114.45,0.50,1.00,2.00,7.00,0.13,11.00,17.00,6.00,11.00,16.00,20.00,9.00,1.00
7.00,1.00,2.00,0.00,5.00,0.00,1.00,0.17,0.00,0.00,1.00,1.00,3.00,1.00,0.00,6.00,0.00,25.71,4.67,560.00,0.04,30.00,0.21,31.11,120.00,1.00,0.00,0.00,4.00,0.05,12.00,18.00,9.00,7.00,20.00,45.45,6.00,1.00
1.00,3.00,1.00,0.00,0.00,4.00,2.00,0.29,2.00,2.00,1.00,0.50,7.00,1.00,0.00,7.00,0.00,13.20,6.67,586.67,0.03,22.00,0.15,32.59,88.00,0.50,1.00,2.00,7.00,0.20,8.00,14.00,6.00,10.00,10.00,0.00,7.00,1.00
