0.00,3.00,1.00,0.00,0.00,4.00,2.00,0.14,2.00,2.00,2.00,1.00,5.00,1.00,0.00,14.00,1.00,20.76,12.27,3126.53,0.08,58.00,0.08,173.70,254.75,0.50,1.00,2.00,5.00,0.13,27.00,31.00,11.00,10.00,15.00,0.00,14.00,1.00
0.00,9.00,1.00,0.00,4.00,12.00,5.00,0.26,4.00,3.00,3.00,0.60,14.00,5.00,1.00,19.00,3.00,30.08,11.53,3998.33,0.12,70.00,0.09,222.13,346.79,1.00,4.00,6.00,11.00,0.21,28.00,42.00,17.00,14.00,24.00,17.39,19.00,1.00
2.00,7.00,1.00,0.00,0.00,12.00,4.00,0.44,6.00,2.00,2.00,0.50,14.00,3.00,0.67,9.00,0.00,10.40,19.00,3755.43,0.07,45.00,0.05,208.64,197.65,0.75,3.00,6.00,12.00,0.33,19.00,26.00,7.00,14.00,12.00,0.00,9.00,1.00
1.00,3.00,1.00,0.00,0.00,4.00,2.00,0.22,2.00,2.00,2.00,1.00,6.00,1.00,0.00,9.00,0.00,19.34,12.31,2929.74,0.08,49.00,0.08,162.76,238.04,0.50,1.00,2.00,6.00,0.18,20.00,29.00,13.00,16.00,11.00,0.00,9.00,1.00
1.00,9.00,0.00,0.00,0.00,14.00,5.00,0.50,6.00,2.33,1.00,0.20,17.00,3.00,0.50,10.00,0.00,8.52,19.25,3158.72,0.05,42.00,0.05,175.48,164.09,0.60,4.00,7.00,14.00,0.42,14.00,28.00,4.00,11.00,12.00,0.00,10.00,1.00
8.00,5.00,2.00,0.00,2.00,8.00,3.00,0.20,4.00,2.00,3.00,1.00,12.00,1.00,0.00,15.00,3.00,29.67,10.11,3033.33,0.10,60.00,0.10,168.52,300.00,0.33,2.00,4.00,11.00,0.12,26.00,34.00,18.00,14.00,26.00,11.76,15.00,1.00
1.00,9.00,1.00,0.00,0.00,16.00,5.00,0.45,8.00,2.00,3.00,0.60,18.00,1.00,0.00,11.00,0.00,16.12,14.30,3299.03,0.08,51.00,0.07,183.28,230.70,0.20,4.00,8.00,15.00,0.38,22.00,29.00,10.00,13.00,13.00,0.00,11.00,1.00
0.00,5.00,4.00,1.00,0.00,8.00,3.00,0.25,4.00,2.00,2.00,0.67,14.00,1.00,0.00,11.00,0.00,25.67,11.09,3155.71,0.09,58.00,0.09,175.32,284.60,0.33,2.00,4.00,13.00,0.23,29.00,29.00,17.00,13.00,13.00,8.33,12.00,1.00
14.00,9.00,6.00,2.00,5.00,16.00,5.00,0.26,8.00,2.00,5.00,1.00,22.00,1.00,0.00,17.00,0.00,27.48,11.67,3740.65,0.11,66.00,0.09,207.81,320.63,0.20,4.00,8.00,19.00,0.13,25.00,41.00,15.00,14.00,39.00,29.17,19.00,1.00
0.00,7.00,2.00,0.00,0.00,12.00,4.00,0.24,6.00,2.00,3.00,0.75,13.00,1.00,0.00,17.00,2.00,25.55,11.15,3178.67,0.09,63.00,0.09,176.59,284.98,0.25,3.00,6.00,11.00,0.22,29.00,34.00,13.00,10.00,18.00,0.00,17.00,1.00
9.00,5.00,2.00,0.00,1.00,8.00,3.00,0.20,4.00,2.00,3.00,1.00,10.00,1.00,0.00,15.00,1.00,25.82,11.67,3513.94,0.10,62.00,0.09,195.22,301.19,0.33,2.00,4.00,9.00,0.12,25.00,37.00,15.00,14.00,26.00,6.25,15.00,1.00
2.00,5.00,5.00,0.00,0.00,8.00,3.00,0.18,4.00,2.00,3.00,1.00,15.00,1.00,0.00,17.00,3.00,23.84,12.69,3840.79,0.10,66.00,0.08,213.38,302.61,0.33,2.00,4.00,14.00,0.15,30.00,36.00,13.00,11.00,20.00,0.00,17.00,1.00
3.00,5.00,1.00,2.00,0.00,4.00,3.00,0.17,2.00,2.00,2.00,0.67,11.00,3.00,1.00,16.00,1.00,29.62,10.74,3416.62,0.11,59.00,0.09,189.81,318.15,1.00,1.00,2.00,10.00,0.04,26.00,33.00,23.00,19.00,80.00,11.11,18.00,1.00
2.00,9.00,0.00,0.00,0.00,16.00,5.00,0.45,8.00,2.00,1.00,0.20,18.00,4.00,0.75,11.00,0.00,7.24,21.00,3192.00,0.05,38.00,0.05,177.33,152.00,0.80,4.00,8.00,15.00,0.36,14.00,24.00,4.00,12.00,14.00,0.00,11.00,1.00
5.00,7.00,0.00,0.00,0.00,10.00,4.00,0.40,4.00,2.50,1.00,0.25,11.00,1.00,0.00,10.00,2.00,6.98,22.10,3409.75,0.05,37.00,0.05,189.43,154.29,0.25,3.00,5.00,9.00,0.25,17.00,20.00,5.00,13.00,16.00,0.00,10.00,1.00
0.00,5.00,5.00,0.00,0.00,8.00,3.00,0.38,4.00,2.00,3.00,1.00,14.00,1.00,0.00,8.00,0.00,24.59,11.38,3181.51,0.09,57.00,0.09,176.75,279.69,0.33,2.00,4.00,13.00,0.33,26.00,31.00,16.00,14.00,9.00,0.00,8.00,1.00
2.00,3.00,0.00,1.00,1.00,4.00,2.00,0.15,2.00,2.00,1.00,0.50,7.00,1.00,0.00,12.00,0.00,26.28,12.33,3997.78,0.11,75.00,0.08,222.10,324.14,0.50,1.00,2.00,7.00,0.12,37.00,38.00,12.00,8.00,17.00,14.29,13.00,1.00
